"","deveg","reveg","branching","sympodial","sympodial.node","flower","im","flo.count","branched","symped","ratio","ratio.class","type","name"
"903",15.1,0.3,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"904",15.1,0.4,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"905",15.1,0.5,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"906",15.1,0.6,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"907",15.1,0.7,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"908",15.1,0.8,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"909",15.1,0.9,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"910",15.1,1,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"911",15.1,1.1,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"912",15.1,1.2,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"913",15.1,1.3,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"914",15.1,1.4,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"915",15.1,1.5,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"916",15.1,1.6,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"917",15.1,1.7,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"918",15.1,1.8,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"919",15.1,1.9,1,5,7,1,3,8,2,1,3,2,3,"sft"
"920",15.1,2,1,11,4,1,1,7,2,1,12,2,3,"sft"
"921",15.1,2.1,1,11,4,1,2,8,2,1,7,2,3,"sft"
"922",15.1,2.2,1,11,4,1,1,8,2,1,12,2,3,"sft"
"923",15.1,2.3,1,11,4,1,0,6,2,1,15,2,3,"sft"
"924",15.1,2.4,1,9,4,1,1,6,2,1,10,2,3,"sft"
"925",15.1,2.5,1,6,4,1,0,5,2,1,15,2,3,"sft"
"926",15.1,2.6,1,10,5,1,2,7,2,1,6,2,3,"sft"
"927",15.1,2.7,1,13,4,1,1,7,2,1,14,2,3,"sft"
"928",15.1,2.8,1,13,4,1,0,6,2,1,15,2,3,"sft"
"929",15.1,2.9,1,13,4,1,0,6,2,1,15,2,3,"sft"
"930",15.1,3,1,11,4,1,0,5,2,1,15,2,3,"sft"
"931",15.6,0.1,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"932",15.6,0.2,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"933",15.6,0.3,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"934",15.6,0.4,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"935",15.6,0.5,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"936",15.6,0.6,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"937",15.6,0.7,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"938",15.6,0.8,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"939",15.6,0.9,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"940",15.6,1,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"941",15.6,1.1,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"942",15.6,1.2,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"943",15.6,1.3,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"944",15.6,1.4,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"945",15.6,1.5,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"946",15.6,1.6,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"947",15.6,1.7,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"948",15.6,1.8,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"949",15.6,1.9,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"950",15.6,2,1,7,4,1,3,8,2,1,3,2,3,"sft"
"951",15.6,2.1,1,8,4,1,1,7,2,1,9,2,3,"sft"
"952",15.6,2.2,1,12,4,1,0,6,2,1,15,2,3,"sft"
"953",15.6,2.3,1,11,4,1,2,6,2,1,7,2,3,"sft"
"954",15.6,2.4,1,10,4,1,2,6,2,1,6,2,3,"sft"
"955",15.6,2.5,1,6,4,1,0,6,2,1,15,2,3,"sft"
"956",15.6,2.6,1,9,4,1,1,5,2,1,10,2,3,"sft"
"957",15.6,2.7,1,13,4,1,0,8,2,1,15,2,3,"sft"
"958",15.6,2.8,1,14,4,1,0,7,2,1,15,2,3,"sft"
"959",15.6,2.9,1,14,4,1,0,5,2,1,15,2,3,"sft"
"960",15.6,3,1,11,4,1,0,5,2,1,15,2,3,"sft"
"961",16.1,0.1,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"962",16.1,0.2,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"963",16.1,0.3,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"964",16.1,0.4,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"965",16.1,0.5,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"966",16.1,0.6,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"967",16.1,0.7,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"968",16.1,0.8,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"969",16.1,0.9,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"970",16.1,1,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"971",16.1,1.1,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"972",16.1,1.2,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"973",16.1,1.3,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"974",16.1,1.4,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"975",16.1,1.5,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"976",16.1,1.6,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"977",16.1,1.7,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"978",16.1,1.8,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"979",16.1,1.9,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"980",16.1,2,1,0,0,1,0,4,2,0,NA,0,2,"wt"
"981",16.1,2.1,1,10,4,1,1,7,2,1,11,2,3,"sft"
"982",16.1,2.2,1,12,4,1,0,8,2,1,15,2,3,"sft"
"983",16.1,2.3,1,10,4,1,1,7,2,1,11,2,3,"sft"
"984",16.1,2.4,1,9,4,1,0,6,2,1,15,2,3,"sft"
"985",16.1,2.5,1,8,4,1,0,6,2,1,15,2,3,"sft"
"986",16.1,2.6,1,6,4,1,0,4,2,1,15,2,3,"sft"
"987",16.1,2.7,1,10,5,1,1,7,2,1,11,2,3,"sft"
"988",16.1,2.8,1,14,4,1,0,7,2,1,15,2,3,"sft"
"989",16.1,2.9,1,13,4,1,0,7,2,1,15,2,3,"sft"
"990",16.1,3,1,12,4,1,0,6,2,1,15,2,3,"sft"
"991",16.6,0.1,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"992",16.6,0.2,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"993",16.6,0.3,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"994",16.6,0.4,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"995",16.6,0.5,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"996",16.6,0.6,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"997",16.6,0.7,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"998",16.6,0.8,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"999",16.6,0.9,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"1000",16.6,1,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"1001",16.6,1.1,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"1002",16.6,1.2,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"1003",16.6,1.3,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"1004",16.6,1.4,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"1005",16.6,1.5,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"1006",16.6,1.6,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"1007",16.6,1.7,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"1008",16.6,1.8,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"1009",16.6,1.9,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"1010",16.6,2,1,0,0,1,0,3,2,0,NA,0,2,"wt"
"1011",16.6,2.1,1,9,4,1,1,8,2,1,10,2,3,"sft"
"1012",16.6,2.2,1,9,4,1,0,7,2,1,15,2,3,"sft"
"1013",16.6,2.3,1,10,4,1,2,6,2,1,6,2,3,"sft"
"1014",16.6,2.4,1,10,4,1,1,6,2,1,11,2,3,"sft"
"1015",16.6,2.5,1,9,4,1,0,6,2,1,15,2,3,"sft"
"1016",16.6,2.6,1,6,4,1,0,5,2,1,15,2,3,"sft"
"1017",16.6,2.7,1,8,4,1,0,5,2,1,15,2,3,"sft"
"1018",16.6,2.8,1,13,4,1,0,7,2,1,15,2,3,"sft"
"1019",16.6,2.9,1,13,4,1,0,6,2,1,15,2,3,"sft"
"1020",16.6,3,1,12,4,1,0,5,2,1,15,2,3,"sft"
"1021",17.1,0.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1022",17.1,0.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1023",17.1,0.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1024",17.1,0.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1025",17.1,0.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1026",17.1,0.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1027",17.1,0.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1028",17.1,0.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1029",17.1,0.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1030",17.1,1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1031",17.1,1.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1032",17.1,1.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1033",17.1,1.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1034",17.1,1.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1035",17.1,1.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1036",17.1,1.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1037",17.1,1.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1038",17.1,1.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1039",17.1,1.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1040",17.1,2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1041",17.1,2.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1042",17.1,2.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1043",17.1,2.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1044",17.1,2.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1045",17.1,2.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1046",17.1,2.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1047",17.1,2.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1048",17.1,2.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1049",17.1,2.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1050",17.1,3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1051",17.6,0.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1052",17.6,0.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1053",17.6,0.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1054",17.6,0.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1055",17.6,0.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1056",17.6,0.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1057",17.6,0.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1058",17.6,0.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1059",17.6,0.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1060",17.6,1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1061",17.6,1.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1062",17.6,1.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1063",17.6,1.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1064",17.6,1.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1065",17.6,1.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1066",17.6,1.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1067",17.6,1.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1068",17.6,1.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1069",17.6,1.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1070",17.6,2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1071",17.6,2.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1072",17.6,2.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1073",17.6,2.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1074",17.6,2.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1075",17.6,2.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1076",17.6,2.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1077",17.6,2.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1078",17.6,2.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1079",17.6,2.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1080",17.6,3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1081",18.1,0.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1082",18.1,0.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1083",18.1,0.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1084",18.1,0.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1085",18.1,0.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1086",18.1,0.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1087",18.1,0.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1088",18.1,0.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1089",18.1,0.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1090",18.1,1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1091",18.1,1.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1092",18.1,1.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1093",18.1,1.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1094",18.1,1.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1095",18.1,1.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1096",18.1,1.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1097",18.1,1.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1098",18.1,1.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1099",18.1,1.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1100",18.1,2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1101",18.1,2.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1102",18.1,2.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1103",18.1,2.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1104",18.1,2.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1105",18.1,2.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1106",18.1,2.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1107",18.1,2.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1108",18.1,2.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1109",18.1,2.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1110",18.1,3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1111",18.6,0.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1112",18.6,0.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1113",18.6,0.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1114",18.6,0.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1115",18.6,0.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1116",18.6,0.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1117",18.6,0.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1118",18.6,0.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1119",18.6,0.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1120",18.6,1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1121",18.6,1.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1122",18.6,1.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1123",18.6,1.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1124",18.6,1.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1125",18.6,1.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1126",18.6,1.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1127",18.6,1.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1128",18.6,1.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1129",18.6,1.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1130",18.6,2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1131",18.6,2.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1132",18.6,2.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1133",18.6,2.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1134",18.6,2.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1135",18.6,2.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1136",18.6,2.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1137",18.6,2.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1138",18.6,2.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1139",18.6,2.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1140",18.6,3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1141",19.1,0.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1142",19.1,0.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1143",19.1,0.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1144",19.1,0.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1145",19.1,0.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1146",19.1,0.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1147",19.1,0.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1148",19.1,0.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1149",19.1,0.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1150",19.1,1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1151",19.1,1.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1152",19.1,1.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1153",19.1,1.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1154",19.1,1.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1155",19.1,1.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1156",19.1,1.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1157",19.1,1.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1158",19.1,1.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1159",19.1,1.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1160",19.1,2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1161",19.1,2.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1162",19.1,2.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1163",19.1,2.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1164",19.1,2.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1165",19.1,2.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1166",19.1,2.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1167",19.1,2.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1168",19.1,2.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1169",19.1,2.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1170",19.1,3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1171",19.6,0.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1172",19.6,0.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1173",19.6,0.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1174",19.6,0.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1175",19.6,0.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1176",19.6,0.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1177",19.6,0.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1178",19.6,0.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1179",19.6,0.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1180",19.6,1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1181",19.6,1.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1182",19.6,1.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1183",19.6,1.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1184",19.6,1.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1185",19.6,1.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1186",19.6,1.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1187",19.6,1.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1188",19.6,1.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1189",19.6,1.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1190",19.6,2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1191",19.6,2.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1192",19.6,2.2,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1193",19.6,2.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1194",19.6,2.4,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1195",19.6,2.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1196",19.6,2.6,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1197",19.6,2.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1198",19.6,2.8,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1199",19.6,2.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"1200",19.6,3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
